Time,other,x,y,z
349920,1072,106,529,926
349940,1051,103,526,904
349960,1031,130,503,890
349980,1049,126,514,905
350000,1049,126,514,905
350020,1070,137,519,925
350040,1011,102,496,875
350060,1011,102,496,875
350081,1052,132,513,908
350101,1008,103,489,875
350121,993,125,484,858
350141,999,110,482,868
350161,983,105,480,851
350181,983,105,480,851
350201,970,104,467,843
350222,950,114,456,825
350242,981,119,477,848
350262,956,111,458,832
350282,970,102,468,843
350302,951,113,463,822
350322,922,86,451,799
350342,970,101,468,843
350363,940,103,452,817
350383,940,103,452,817
350403,929,90,452,807
350423,911,97,443,790
350443,923,97,440,805
350463,928,92,451,805
350483,931,124,437,812
350504,937,95,449,816
350524,937,95,449,816
350544,946,105,442,829
350564,932,75,464,804
350584,934,100,450,812
350604,934,100,450,812
350624,897,83,446,774
350645,932,125,444,809
350665,924,107,449,800
350685,911,81,436,795
350705,945,111,443,827
350725,913,66,451,791
350745,955,85,458,833
350765,984,103,469,859
350786,966,86,476,836
350806,980,109,478,849
350826,992,96,483,860
350846,989,73,482,860
350866,1011,108,485,880
350886,973,94,470,847
350906,994,104,480,864
350927,1023,131,502,881
350947,1031,123,495,896
350967,993,116,483,859
350987,971,110,465,845
351007,938,104,452,815
351027,977,103,470,851
351047,913,109,436,794
351068,880,104,427,762
351088,899,105,450,771
351108,902,114,439,779
351128,913,107,441,792
351148,886,102,426,770
351168,914,107,437,795
351188,926,82,438,812
351209,927,110,455,800
351229,949,125,456,823
351249,992,103,498,851
351269,1026,146,500,884
351289,1051,136,501,914
351309,1048,126,513,905
351329,1050,138,491,918
351350,1030,104,507,890
351370,1050,111,521,905
351390,1074,150,517,929
351410,1028,128,507,885
351430,1071,155,514,926
351450,1049,135,508,908
351470,1054,104,518,913
351491,1025,116,490,893
351511,1009,99,491,875
351531,1011,113,491,877
351551,993,144,488,853
351571,1004,124,493,866
351591,1018,127,509,872
351611,1052,129,520,905
351632,1047,127,508,907
351652,1078,122,525,933
351672,1078,122,525,933
351692,1098,128,531,952
351712,1102,117,552,947
351732,1074,133,527,927
351752,1074,133,527,927
351773,1100,125,536,952
351793,1094,134,516,955
351813,1089,126,527,945
351833,1080,110,528,936
351853,1067,133,524,920
351873,1128,120,555,974
351893,1089,135,527,943
351914,1089,135,527,943
351934,1064,118,517,922
351954,1064,118,517,922
351974,1045,115,512,903
351994,1045,115,512,903
352014,1045,137,492,912
352034,1043,113,501,908
352055,1019,118,496,882
352075,1019,118,496,882
352095,970,83,469,845
352115,962,108,465,835
352135,950,92,452,830
352155,930,94,451,808
352175,944,114,437,829
352196,861,91,408,752
352216,873,94,411,765
352236,871,72,412,763
352256,887,73,409,784
352276,905,91,423,795
352296,905,91,423,795
352316,940,91,440,826
352336,934,92,453,811
352357,938,83,443,823
352377,963,80,462,841
352397,977,78,453,862
352417,951,85,442,837
352437,984,88,459,865
352457,1001,84,472,879
352477,1013,115,461,894
352498,1027,93,485,901
352518,1043,105,481,919
352538,1043,105,481,919
352558,980,86,463,860
352578,985,82,446,874
352598,984,92,455,868
352618,1008,108,457,892
352639,892,118,416,779
352659,990,99,462,870
352679,971,102,445,857
352699,1031,88,473,911
352719,1005,101,479,877
352739,1039,102,474,918
352759,1031,121,487,901
352780,1073,134,504,937
352800,1063,127,507,926
352820,1060,113,499,928
352840,1060,113,499,928
352860,1049,109,483,924
352880,1053,121,502,917
352900,1024,118,484,895
352921,1024,118,484,895
352941,1070,135,513,929
352961,1099,120,518,962
352981,1081,142,514,940
353001,1081,142,514,940
353021,1029,131,495,892
353041,1090,125,526,947
353062,1090,125,526,947
353082,1109,145,525,966
353102,1045,148,513,898
353122,1072,148,524,923
353142,1089,138,538,936
353162,1122,139,543,971
353182,1113,121,539,965
353203,1141,142,553,988
353223,1175,150,570,1017
353243,1164,167,564,1004
353263,1159,137,581,993
353283,1158,148,567,999
353303,1179,152,575,1018
353323,1189,158,582,1024
353344,1178,175,558,1022
353364,1139,140,559,982
353384,1167,136,579,1004
353404,1215,152,591,1050
353424,1172,153,578,1008
353444,1174,177,568,1011
353464,1129,171,554,969
353485,1153,136,573,991
353505,1163,160,565,1003
353525,1162,141,567,1004
353545,1162,141,567,1004
353565,1172,173,564,1013
353585,1144,154,564,983
353605,1163,157,569,1001
353626,1163,157,569,1001
353646,1110,149,540,958
353666,1110,149,540,958
353686,1120,156,550,963
353706,1120,156,550,963
353726,1146,143,563,987
353746,1152,163,558,994
353767,1152,163,558,994
353787,1136,150,562,976
353807,1164,163,572,1000
353827,1148,151,560,990
353847,1113,134,546,961
353867,1106,142,536,956
353887,1133,139,556,977
353908,1131,152,553,975
353928,1111,157,546,955
353948,1083,137,535,932
353968,1106,150,534,957
353988,1065,119,521,920
354008,1038,134,496,902
354028,1050,128,513,907
354049,994,106,482,862
354069,1013,113,481,884
354089,999,126,478,868
354109,999,126,478,868
354129,1011,108,486,880
354149,1019,109,480,892
354169,1052,101,501,919
354190,1057,76,502,926
354210,1076,106,510,941
354230,1076,106,510,941
354250,1054,80,506,920
354270,1045,115,486,917
354290,1057,79,498,929
354310,1053,68,490,929
354331,1072,107,492,947
354351,1020,79,473,900
354391,1020,79,473,900
354411,1006,76,457,893
354431,1043,92,490,916
354451,1001,83,467,881
354472,1001,83,467,881
354492,979,62,455,864
354512,970,46,464,851
354532,1007,62,469,888
354552,1007,62,469,888
354572,977,67,457,861
354592,970,64,462,850
354612,1012,69,479,889
354633,1003,70,457,890
354653,991,41,468,872
354673,961,71,440,851
354693,1002,59,472,882
354713,1074,48,508,945
354733,1071,92,483,951
354753,1009,63,479,885
354774,1009,63,479,885
354794,1066,78,494,942
354814,1011,62,473,891
354834,1011,62,473,891
354854,987,64,464,869
354874,1010,68,467,893
354894,1013,86,479,888
354915,991,88,472,867
354935,1008,78,483,881
354955,1059,82,505,927
354975,1050,93,504,916
354995,1064,88,505,932
355015,1066,76,509,933
355035,1094,102,523,956
355056,1122,90,550,974
355076,1122,90,550,974
355096,1145,134,538,1002
355116,1135,117,543,990
355136,1116,125,526,976
355156,1074,111,508,940
355176,1013,84,491,882
355197,1053,114,511,913
355217,1038,124,503,899
355237,1038,124,503,899
355257,1030,166,485,893
355277,1039,117,501,902
355297,1045,105,513,904
355317,1063,119,515,922
355338,1039,121,500,903
355358,1112,147,531,965
355378,1078,145,523,931
355398,1052,141,514,907
355418,1121,109,560,965
355438,1136,130,553,984
355458,1175,144,565,1020
355479,1176,156,572,1015
355499,1211,156,582,1051
355519,1241,164,614,1066
355539,1258,163,620,1083
355559,1230,167,611,1054
355579,1268,162,617,1095
355599,1242,164,609,1069
355620,1227,171,596,1059
355640,1223,143,616,1046
355660,1270,182,620,1094
355680,1243,177,623,1060
355700,1230,173,620,1048
355720,1253,184,614,1076
355740,1210,180,598,1036
355761,1201,159,597,1029
355781,1195,159,582,1031
355801,1210,150,595,1043
355821,1174,160,577,1010
355841,1164,163,573,1000
355861,1154,154,577,987
355881,1152,196,554,991
355902,1109,154,543,954
355922,1109,154,543,954
355942,1114,154,524,971
355962,1030,134,511,885
355982,1109,147,528,964
356002,1104,152,535,954
356022,1112,140,536,964
356043,1101,155,532,952
356063,1133,135,544,984
356083,1151,148,555,997
356103,1161,152,546,1013
356123,1126,139,542,977
356143,1095,128,522,954
356163,1095,128,522,954
356184,1066,140,506,927
356204,1058,149,505,917
356224,1033,136,487,901
356244,1033,136,487,901
356264,1008,127,487,873
356284,1036,124,485,907
356304,1025,143,484,892
356325,984,137,469,854
356345,945,128,443,824
356365,956,131,451,833
356385,930,132,433,812
356405,910,117,424,797
356425,903,102,426,789
356445,854,141,392,746
356466,855,117,399,747
356486,821,98,396,713
356506,842,118,371,746
356526,801,95,372,702
356546,790,109,363,693
356566,799,122,364,701
356586,743,96,347,650
356607,743,96,347,650
356627,769,110,350,675
356647,803,75,367,710
356667,840,117,379,740
356687,872,99,395,771
356707,889,103,407,783
356727,935,128,425,823
356748,898,93,414,791
356768,950,102,438,837
356788,1004,102,465,883
356808,1012,128,455,895
356828,1053,118,488,925
356848,1063,125,485,938
356868,1110,106,511,979
356888,1148,92,548,1004
356909,1175,109,546,1035
356929,1188,132,567,1035
356949,1204,137,571,1051
356969,1196,151,572,1039
356989,1230,126,586,1074
357009,1240,91,592,1085
357029,1262,131,587,1109
357050,1255,117,608,1092
357070,1229,150,583,1071
357090,1239,152,593,1077
357110,1237,119,595,1077
357130,1236,138,582,1082
357150,1212,129,585,1053
357170,1175,137,553,1027
357191,1186,115,577,1030
357211,1177,119,563,1026
357231,1194,133,569,1041
357251,1151,140,565,993
357271,1159,132,546,1013
357291,1132,135,549,981
357311,1145,127,554,994
357332,1154,121,556,1004
357352,1142,123,545,996
357372,1135,127,550,984
357392,1135,127,550,984
357412,1102,117,544,951
357432,1116,146,517,978
357452,1111,108,537,966
357473,1087,112,520,948
357493,1109,148,507,974
357513,1058,97,515,919
357533,1068,122,507,931
357553,1082,123,513,944
357573,1022,108,486,892
357593,1054,126,504,917
357614,1039,126,488,908
357634,1033,109,487,904
357654,1033,135,492,898
357674,1017,111,481,889
357694,1017,111,481,889
357714,1041,124,497,907
357734,1010,126,481,880
357755,1060,127,502,925
357775,1060,127,502,925
357795,1044,129,489,913
357815,1061,115,512,921
357835,1048,140,499,910
357855,1048,140,499,910
357875,1040,117,513,897
357896,1058,132,499,923
357916,1038,130,496,903
357936,1038,113,496,904
357956,1023,129,485,892
357976,1020,111,490,887
357996,1020,111,490,887
358016,1030,127,492,895
358037,1050,99,503,917
358057,1032,133,485,901
358077,1031,112,487,902
358097,987,108,480,856
358117,1063,103,493,936
358137,1017,95,485,888
358157,1034,117,489,903
358178,1070,117,506,936
358198,1021,117,477,895
358218,1058,117,509,919
358238,1047,105,503,912
358258,1030,107,491,899
358278,1066,132,494,935
358298,1050,109,500,916
358319,1057,119,503,923
358339,1071,108,506,938
358359,1042,112,493,910
358379,1070,114,504,937
358399,1070,114,504,937
358419,1063,134,495,930
358439,1013,105,486,882
358460,1039,115,487,910
358480,1027,113,480,900
358500,1003,106,478,875
358520,1025,108,483,897
358540,1025,108,483,897
358560,1030,112,493,897
358580,1005,137,477,873
358601,1005,112,474,879
358621,958,117,445,840
358641,930,98,427,820
358661,892,76,439,772
358681,938,110,429,827
358701,911,100,423,801
358721,875,102,419,761
358742,929,127,442,807
358762,873,103,415,761
358782,924,104,440,805
358802,947,110,441,831
358822,939,95,431,828
358842,968,120,451,847
358862,968,120,451,847
358883,925,101,444,805
358903,963,133,471,830
358923,976,121,465,849
358943,1012,118,473,886
358963,1062,106,516,922
358983,1067,130,495,936
359003,1111,111,543,963
359024,1126,128,551,973
359044,1147,147,551,995
359064,1164,133,571,1005
359084,1199,143,572,1044
359104,1167,141,550,1020
359124,1084,102,526,942
359144,1014,147,489,875
359165,968,137,464,838
359185,940,104,464,811
359205,931,147,425,815
359225,868,118,409,756
359245,811,114,382,706
359265,830,133,393,719
359285,796,86,386,691
359305,822,102,398,711
359326,837,108,396,729
359346,813,130,379,707
359366,860,130,422,738
359386,827,104,394,720
359406,871,108,411,760
359426,875,102,439,750
359446,941,106,449,820
359467,982,130,475,849
359487,982,130,475,849
359507,987,149,493,842
359527,1093,131,519,952
359547,1093,131,519,952
359567,1083,153,491,953
359587,1040,96,511,901
359608,1090,130,520,949
359628,1092,118,531,947
359648,1034,139,524,881
359668,990,160,473,854
359688,946,121,467,814
359708,975,122,456,853
359728,957,96,461,833
359749,961,72,471,834
359769,979,100,476,849
359789,984,125,490,844
359809,1042,115,503,905
359829,1049,139,521,900
359849,1055,111,511,916
359869,1008,79,479,882
359890,975,85,468,851
359910,960,96,462,836
359930,962,110,452,842
359950,922,112,439,803
359970,851,124,383,750
359990,866,96,421,751
360010,879,102,413,769
360031,879,102,413,769
360051,881,92,418,770
360071,926,116,436,808
360091,951,111,459,825
360111,980,94,474,852
360131,973,116,476,841
360151,1000,94,477,874
360172,989,99,479,859
360192,973,119,463,847
360212,996,91,482,867
360232,969,103,466,842
360252,953,90,480,818
360272,958,102,467,830
360292,1038,126,490,906
360313,1007,113,475,881
360333,1037,118,491,905
360353,1003,82,485,875
360373,984,87,470,860
360393,985,103,481,853
360413,1003,103,489,870
360433,1029,90,505,892
360454,1072,104,515,934
360494,1072,104,515,934
360514,1063,76,503,933
360534,1040,66,490,914
360554,1054,84,500,924
360574,1032,91,504,896
360595,1039,127,491,907
360615,1030,104,504,892
360635,1020,103,488,889
360655,1039,89,501,906
360675,993,75,489,860
360695,1011,88,476,888
360715,993,93,473,867
360736,975,98,464,852
360756,1012,128,484,880
360776,1024,82,493,893
360796,996,81,478,870
360816,961,119,458,836
360836,908,87,444,787
360856,923,101,442,804
360877,944,99,445,827
360897,899,65,432,785
360917,942,96,448,822
360937,920,117,442,798
360957,930,116,444,808
360977,931,85,456,806
360997,924,91,440,807
361018,942,84,449,823
361038,949,108,456,824
361058,960,112,452,839
361078,916,102,443,795
361098,938,87,460,812
361118,990,98,478,861
361138,1027,100,492,896
361159,1004,118,475,876
361179,976,119,468,848
361199,987,85,488,854
361219,1006,116,481,875
361239,991,99,484,859
361259,973,108,468,845
361279,1023,129,484,892
361300,975,111,474,845
361320,1031,126,498,894
361340,973,98,471,846
361360,933,108,447,811
361380,963,122,457,839
361400,947,118,458,821
361420,931,112,450,808
361441,918,114,445,794
361461,933,109,456,806
361481,930,116,444,809
361501,930,116,444,809
361521,899,117,423,784
361541,905,103,441,783
361561,905,103,441,783
361581,892,121,426,773
361602,897,104,446,771
361622,877,134,420,758
361642,881,123,419,766
361662,868,100,421,752
361682,903,115,435,782
361702,866,104,415,752
361722,890,108,438,767
361743,968,134,475,832
361763,971,125,465,843
361783,971,125,465,843
361803,947,128,461,818
361823,967,110,477,833
361843,985,118,472,856
361863,942,104,451,820
361884,907,116,434,788
361904,976,101,470,849
361924,946,130,464,814
361944,969,113,469,840
361964,967,101,477,835
361984,1002,125,466,877
362004,1005,109,491,870
362045,1005,109,491,870
362065,970,92,465,846
362085,987,107,476,857
362105,987,107,476,857
362125,970,104,461,846
362145,968,115,458,844
362166,956,93,466,830
362186,973,91,466,849
362206,973,121,466,845
362226,943,83,454,822
362246,942,113,449,820
362266,942,113,449,820
362286,901,108,419,790
362307,901,91,434,784
362327,867,93,420,752
362347,856,99,406,747
362367,812,91,400,701
362387,798,122,382,689
362407,812,104,397,701
362427,808,83,396,699
362448,868,102,406,760
362468,830,86,404,719
362488,864,102,415,751
362508,865,119,406,754
362528,837,90,415,721
362548,867,95,410,757
362568,877,105,417,765
362589,893,87,420,783
362609,897,126,415,785
362629,874,108,416,761
362649,882,95,423,768
362669,882,95,423,768
362689,911,109,436,792
362709,973,127,462,846
362730,965,129,468,833
362750,965,134,450,843
362770,980,106,475,850
362790,980,106,475,850
362810,996,117,485,861
362830,983,121,476,851
362850,983,121,476,851
362871,996,145,481,859
362891,1001,115,498,860
362911,994,103,487,860
362931,1032,89,512,892
362951,1079,109,525,936
362971,1105,134,526,962
362991,1079,106,541,927
363012,1095,130,530,949
363032,1096,98,536,951
363052,1068,81,528,925
363072,1112,97,530,972
363092,1064,91,507,931
363112,1069,105,511,933
363132,1056,116,518,913
363153,1045,106,503,910
363173,1049,93,510,912
363193,1044,93,495,914
363213,1037,80,497,906
363233,1026,89,492,896
363253,1026,89,492,896
363273,1013,106,490,881
363294,1034,90,501,900
363314,994,112,473,867
363334,994,112,473,867
